model,split,task_id,target_tool,invoked,solved,invocation_without_success,process,response,judge_error,either_uncertain,n_calls,n_gold_calls,target_has_2xx,target_has_non_2xx,target_has_local_error,empty_final,rollout_error,missing_parameter_crash,output_keys_crash,parse_crash,run_source,judge_source
original,T_r,Chainlink::1,createOracle,True,False,True,Uncertain,Uncertain,False,True,3,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,Metabase::0,listCollections,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,Metabase::1,updatePermissions,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,GeoDB Cities::0,getCitiesByCountry,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,GeoDB Cities::1,getCitiesByCountry,True,False,True,No,No,False,False,4,4,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,SuredBits::0,getTeamInfo,True,False,True,No,No,False,False,3,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,SuredBits::1,getPlayerInfo,True,False,True,Uncertain,Uncertain,False,True,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,COVID-ID::0,getCumulativeStats,True,False,True,No,Yes,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,COVID-ID::1,getDailyStatsByProvince,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,Forza::0,getRandomCarImage,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_r,Forza::1,getRandomCarImage,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_r_luna.json
original,T_f,Wikidata::0,searchItems,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Wikidata::1,getItemDetails,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Time Door::0,PredictionAlgorithmForMachineLearningModels,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,ipapi.com::0,geolocationLookup,True,True,False,Yes,Yes,False,False,1,1,False,True,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,ipapi.com::1,geolocationLookup,True,True,False,Yes,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Quarantine::0,getCountryTimeline,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Quarantine::1,getCountryStats,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Tradier::0,getHistoricalData,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Tradier::1,getMarketCalendar,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Final Fantasy XIV::0,getItem,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Final Fantasy XIV::1,getAchievement,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Monster Hunter World::0,searchWeapons,True,False,True,Uncertain,Uncertain,False,True,5,4,True,True,False,True,"Could not parse LLM output: `I need-based questions.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT-based questions.
ASSISTANT.
ASSISTANT tools.
ASSISTANT tools tools, which tools tools.
ASSISTANT tools tools tools tools.
ASSISTANT.
ASSISTANT tools.
ASSISTANT tools, tools, tools, tools, and tools.
ASSISTANT tools tools tools tools tools tools tools tools tools tools.
tools tools tools.
Tools tools tools tools tools: tools.`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Monster Hunter World::1,searchQuests,True,False,True,Uncertain,Uncertain,False,True,4,3,True,True,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,RSS feed to JSON::0,getFeedItemsByTag,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,RSS feed to JSON::1,sortFeedItems,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,PandaDoc::0,createTemplate,True,False,True,No,No,False,False,4,5,True,False,True,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,PandaDoc::1,getDetails,False,False,False,Uncertain,Uncertain,False,True,7,5,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Urban Observatory::0,getSensorLocations,True,True,False,Yes,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Urban Observatory::1,getHistoricalSensorData,True,True,False,Yes,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,GrünstromIndex::0,getHistoricalGreenPowerIndex,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,GrünstromIndex::1,getGreenPowerIndexCalculation,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Dangerous Discord Database::0,searchMaliciousAccounts,True,False,True,No,No,False,False,4,3,True,False,False,True,"Could not parse LLM output: `14.
The 14.
The tools.
The username login user accountant user-assistant.
Theant.
Theant:`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Dangerous Discord Database::1,searchMaliciousAccounts,True,False,True,No,No,False,False,4,3,True,False,False,True,Could not parse LLM output: ``,False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,GraphHopper::0,getDetails,False,False,False,No,No,False,False,1,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,GraphHopper::1,routeOptimization,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,isEven (humor)::0,checkNumber,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,isEven (humor)::1,checkNumber,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,The Muse::0,searchJobs,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,The Muse::1,getJobApplications,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Dictum::0,getRandomQuote,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Dictum::1,searchExpressions,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,British National Bibliography::0,searchBooks,True,False,True,No,No,False,False,3,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,British National Bibliography::1,searchBooks,True,False,True,Uncertain,Uncertain,False,True,4,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Pastebin::0,getUserPastes,True,False,True,No,No,False,False,1,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Pastebin::1,getTrendingPastes,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Coinlib::0,getCoinData,True,False,True,No,No,False,False,2,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Coinlib::1,getCoinData,True,False,True,Uncertain,Uncertain,False,True,3,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,NovaDax::0,getDepth,True,False,True,Yes,No,False,False,1,1,True,False,False,True,Could not parse LLM output: ``,False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,NovaDax::1,getTrades,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,PUBG::0,getPlayer,True,False,True,No,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,PUBG::1,getPlayer,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Rick and Morty::0,getAllLocations,True,False,True,No,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
original,T_f,Rick and Morty::1,getCharacterById,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/original/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/original_T_f_luna.json
